Date,Store,Product_Item,Quantity,Sales,Promotion,Holiday
2025-05-18,Indiranagar,Milk 1L,129,7095,No,No
2025-05-18,Indiranagar,Rice 5kg,181,63350,No,No
2025-05-18,Indiranagar,Chocolate,103,3090,No,No
2025-05-18,Indiranagar,Potato,230,6440,No,No
2025-05-18,Indiranagar,Biscuits,28,700,No,No
2025-05-18,Indiranagar,Ice Cream,261,31320,Yes,No
2025-05-18,Indiranagar,Onion,196,5880,No,No
2025-05-18,Indiranagar,Paneer,78,8580,No,No
2025-05-18,Indiranagar,Face Wash,169,37180,No,No
2025-05-18,Indiranagar,Chips,32,640,Yes,No
2025-05-18,Whitefield,Chicken 1kg,141,36660,No,No
2025-05-18,Whitefield,Shampoo,236,61360,No,No
2025-05-18,Whitefield,Toothpaste,150,14250,No,No
2025-05-18,Whitefield,Coffee,62,17360,No,No
2025-05-18,Whitefield,Curd,210,7350,No,No
2025-05-18,Whitefield,Paneer,152,16720,No,No
2025-05-18,Whitefield,Chocolate,103,3090,No,No
2025-05-18,Whitefield,Detergent,79,16590,No,No
2025-05-18,Whitefield,Tomato,100,3500,No,No
2025-05-18,Whitefield,Eggs Pack,55,4950,No,No
2025-05-18,Whitefield,Tea Powder,227,31780,Yes,No
2025-05-18,Whitefield,Baby Wash,68,12240,No,No
2025-05-18,Whitefield,Onion,196,5880,No,No
2025-05-18,Whitefield,Milk 1L,275,15125,Yes,No
2025-05-18,Whitefield,Cheese,75,11250,No,No
2025-05-18,Whitefield,Potato,165,4620,No,No
2025-05-18,Whitefield,Maggi,212,3816,No,No
2025-05-18,Marathahalli,Detergent,85,17850,No,No
2025-05-18,Marathahalli,Bread,134,5360,No,No
2025-05-18,Marathahalli,Toothpaste,124,11780,Yes,No
2025-05-18,Marathahalli,Juice,187,11220,No,No
2025-05-18,Marathahalli,Butter,183,17385,No,No
2025-05-18,Marathahalli,Soft Drink,42,1890,No,No
2025-05-18,Marathahalli,Soap,145,6525,Yes,No
2025-05-18,Marathahalli,Chocolate,97,2910,No,No
2025-05-18,Marathahalli,Shampoo,120,31200,No,No
2025-05-18,Marathahalli,Maggi,252,4536,Yes,No
2025-05-18,Marathahalli,Cheese,46,6900,No,No
2025-05-18,Marathahalli,Chicken 1kg,230,59800,No,No
2025-05-18,Marathahalli,Apple,122,17080,Yes,No
2025-05-18,Marathahalli,Onion,105,3150,No,No
2025-05-18,Marathahalli,Ice Cream,50,6000,No,No
2025-05-18,Marathahalli,Tea Powder,67,9380,No,No
2025-05-18,Marathahalli,Eggs Pack,257,23130,Yes,No
2025-05-18,Jayanagar,Eggs Pack,111,9990,No,No
2025-05-18,Jayanagar,Maggi,224,4032,No,No
2025-05-18,Jayanagar,Soap,135,6075,No,No
2025-05-18,Jayanagar,Chocolate,276,8280,Yes,No
2025-05-18,Jayanagar,Soft Drink,49,2205,Yes,No
2025-05-18,Jayanagar,Juice,265,15900,Yes,No
2025-05-18,Jayanagar,Bread,216,8640,No,No
2025-05-18,Jayanagar,Cooking Oil,176,31680,No,No
2025-05-18,Jayanagar,Apple,48,6720,No,No
2025-05-18,Jayanagar,Shampoo,300,78000,Yes,No
2025-05-18,Jayanagar,Coffee,142,39760,No,No
2025-05-18,Jayanagar,Potato,207,5796,No,No
2025-05-18,Jayanagar,Ice Cream,224,26880,No,No
2025-05-18,Jayanagar,Paneer,145,15950,No,No
2025-05-18,Jayanagar,Chicken 1kg,230,59800,No,No
2025-05-18,Jayanagar,Butter,46,4370,Yes,No
2025-05-18,Jayanagar,Chips,135,2700,Yes,No
2025-05-18,Jayanagar,Tea Powder,151,21140,No,No
2025-05-19,BTM-2,Banana,130,6500,No,No
2025-05-19,BTM-2,Tomato,167,5845,No,No
2025-05-19,BTM-2,Tea Powder,115,16100,Yes,No
2025-05-19,BTM-2,Face Wash,156,34320,No,No
2025-05-19,BTM-2,Chocolate,148,4440,No,No
2025-05-19,BTM-2,Shampoo,58,15080,Yes,No
2025-05-19,BTM-2,Milk 1L,112,6160,No,No
2025-05-19,BTM-2,Onion,84,2520,No,No
2025-05-19,BTM-2,Bread,58,2320,No,No
2025-05-19,BTM-2,Coffee,217,60760,Yes,No
2025-05-19,BTM-2,Ice Cream,202,24240,Yes,No
2025-05-19,BTM-2,Soap,221,9945,Yes,No
2025-05-19,BTM-2,Detergent,166,34860,No,No
2025-05-19,BTM-2,Apple,136,19040,Yes,No
2025-05-19,BTM-2,Biscuits,192,4800,No,No
2025-05-19,BTM-2,Baby Wash,211,37980,Yes,No
2025-05-19,BTM-2,Potato,79,2212,Yes,No
2025-05-19,BTM-2,Toothpaste,237,22515,Yes,No
2025-05-19,Koramangala,Toothpaste,83,7885,Yes,No
2025-05-19,Koramangala,Tea Powder,26,3640,Yes,No
2025-05-19,Koramangala,Soft Drink,20,900,No,No
2025-05-19,Koramangala,Onion,178,5340,No,No
2025-05-19,Koramangala,Maggi,101,1818,No,No
2025-05-19,Koramangala,Paneer,62,6820,No,No
2025-05-19,Koramangala,Rice 5kg,100,35000,No,No
2025-05-19,Koramangala,Curd,173,6055,No,No
2025-05-19,Koramangala,Banana,45,2250,No,No
2025-05-19,Koramangala,Baby Wash,99,17820,No,No
2025-05-19,Koramangala,Butter,57,5415,Yes,No
2025-05-19,HSR Layout,Butter,162,15390,No,No
2025-05-19,HSR Layout,Curd,92,3220,No,No
2025-05-19,HSR Layout,Onion,86,2580,No,No
2025-05-19,HSR Layout,Banana,197,9850,Yes,No
2025-05-19,HSR Layout,Potato,185,5180,No,No
2025-05-19,HSR Layout,Cheese,48,7200,No,No
2025-05-19,HSR Layout,Tomato,174,6090,No,No
2025-05-19,HSR Layout,Chicken 1kg,104,27040,No,No
2025-05-19,HSR Layout,Apple,45,6300,No,No
2025-05-19,HSR Layout,Detergent,42,8820,No,No
2025-05-19,HSR Layout,Maggi,47,846,No,No
2025-05-19,HSR Layout,Ice Cream,141,16920,No,No
2025-05-19,HSR Layout,Baby Wash,210,37800,Yes,No
2025-05-19,HSR Layout,Rice 5kg,175,61250,No,No
2025-05-19,Electronic City,Bread,73,2920,No,No
2025-05-19,Electronic City,Chips,198,3960,No,No
2025-05-19,Electronic City,Soap,55,2475,No,No
2025-05-19,Electronic City,Juice,124,7440,No,No
2025-05-19,Electronic City,Cooking Oil,104,18720,No,No
2025-05-19,Electronic City,Milk 1L,254,13970,Yes,No
2025-05-19,Electronic City,Maggi,84,1512,No,No
2025-05-19,Electronic City,Chocolate,55,1650,No,No
2025-05-19,Electronic City,Ice Cream,130,15600,No,No
2025-05-19,Electronic City,Toothpaste,198,18810,No,No
2025-05-19,Electronic City,Tea Powder,109,15260,No,No
2025-05-19,Electronic City,Chicken 1kg,141,36660,No,No
2025-05-19,Indiranagar,Milk 1L,73,4015,No,No
2025-05-19,Indiranagar,Soft Drink,138,6210,No,No
2025-05-19,Indiranagar,Chips,159,3180,No,No
2025-05-19,Indiranagar,Maggi,67,1206,No,No
2025-05-19,Indiranagar,Eggs Pack,197,17730,No,No
2025-05-19,Indiranagar,Rice 5kg,71,24850,Yes,No
2025-05-19,Indiranagar,Biscuits,29,725,Yes,No
2025-05-19,Indiranagar,Paneer,135,14850,No,No
2025-05-19,Indiranagar,Toothpaste,87,8265,No,No
2025-05-19,Indiranagar,Banana,234,11700,Yes,No
2025-05-19,Indiranagar,Detergent,156,32760,No,No
2025-05-19,Indiranagar,Tea Powder,156,21840,No,No
2025-05-19,Indiranagar,Face Wash,148,32560,No,No
2025-05-19,Indiranagar,Apple,185,25900,Yes,No
2025-05-19,Indiranagar,Chicken 1kg,187,48620,No,No
2025-05-19,Indiranagar,Baby Wash,86,15480,No,No
2025-05-19,Indiranagar,Chocolate,43,1290,No,No
2025-05-19,Indiranagar,Onion,122,3660,Yes,No
2025-05-19,Whitefield,Chicken 1kg,193,50180,No,No
2025-05-19,Whitefield,Potato,54,1512,No,No
2025-05-19,Whitefield,Cheese,35,5250,No,No
2025-05-19,Whitefield,Curd,56,1960,No,No
2025-05-19,Whitefield,Tea Powder,122,17080,Yes,No
2025-05-19,Whitefield,Coffee,134,37520,No,No
2025-05-19,Whitefield,Apple,116,16240,No,No
2025-05-19,Whitefield,Biscuits,42,1050,No,No
2025-05-19,Whitefield,Cooking Oil,152,27360,No,No
2025-05-19,Whitefield,Rice 5kg,93,32550,No,No
2025-05-19,Whitefield,Butter,193,18335,Yes,No
2025-05-19,Whitefield,Face Wash,159,34980,No,No
2025-05-19,Whitefield,Onion,141,4230,Yes,No
2025-05-19,Marathahalli,Coffee,96,26880,No,No
2025-05-19,Marathahalli,Apple,260,36400,Yes,No
2025-05-19,Marathahalli,Eggs Pack,24,2160,No,No
2025-05-19,Marathahalli,Cooking Oil,235,42300,Yes,No
2025-05-19,Marathahalli,Juice,125,7500,No,No
2025-05-19,Marathahalli,Chocolate,104,3120,No,No
2025-05-19,Marathahalli,Detergent,184,38640,No,No
2025-05-19,Marathahalli,Maggi,82,1476,No,No
2025-05-19,Marathahalli,Potato,60,1680,No,No
2025-05-19,Marathahalli,Butter,103,9785,No,No
2025-05-19,Marathahalli,Cheese,94,14100,Yes,No
2025-05-19,Marathahalli,Tomato,55,1925,No,No
2025-05-19,Marathahalli,Face Wash,122,26840,No,No
2025-05-19,Marathahalli,Rice 5kg,94,32900,No,No
2025-05-19,Marathahalli,Curd,142,4970,No,No
2025-05-19,Marathahalli,Banana,104,5200,No,No
2025-05-19,Marathahalli,Soap,113,5085,No,No
2025-05-19,Jayanagar,Apple,168,23520,No,No
2025-05-19,Jayanagar,Tomato,138,4830,No,No
2025-05-19,Jayanagar,Milk 1L,182,10010,No,No
2025-05-19,Jayanagar,Banana,175,8750,Yes,No
2025-05-19,Jayanagar,Eggs Pack,160,14400,No,No
2025-05-19,Jayanagar,Cheese,119,17850,No,No
2025-05-19,Jayanagar,Chicken 1kg,122,31720,No,No
2025-05-19,Jayanagar,Baby Wash,123,22140,No,No
2025-05-19,Jayanagar,Tea Powder,49,6860,No,No
2025-05-19,Jayanagar,Ice Cream,61,7320,No,No
2025-05-19,Jayanagar,Soap,36,1620,No,No
2025-05-19,Jayanagar,Rice 5kg,139,48650,No,No
2025-05-19,Jayanagar,Toothpaste,156,14820,No,No
2025-05-20,BTM-2,Butter,65,6175,Yes,No
2025-05-20,BTM-2,Biscuits,56,1400,No,No
2025-05-20,BTM-2,Soft Drink,70,3150,No,No
2025-05-20,BTM-2,Curd,162,5670,No,No
2025-05-20,BTM-2,Maggi,40,720,No,No
2025-05-20,BTM-2,Paneer,38,4180,No,No
2025-05-20,BTM-2,Banana,193,9650,Yes,No
2025-05-20,BTM-2,Baby Wash,196,35280,No,No
2025-05-20,BTM-2,Cooking Oil,80,14400,No,No
2025-05-20,BTM-2,Chicken 1kg,198,51480,No,No
2025-05-20,BTM-2,Onion,89,2670,No,No
2025-05-20,BTM-2,Apple,34,4760,No,No
2025-05-20,Koramangala,Biscuits,61,1525,No,No
2025-05-20,Koramangala,Soap,174,7830,No,No
2025-05-20,Koramangala,Tomato,39,1365,Yes,No
2025-05-20,Koramangala,Cooking Oil,183,32940,No,No
2025-05-20,Koramangala,Eggs Pack,132,11880,No,No
2025-05-20,Koramangala,Banana,260,13000,Yes,No
2025-05-20,Koramangala,Potato,20,560,No,No
2025-05-20,Koramangala,Chicken 1kg,98,25480,No,No
2025-05-20,Koramangala,Coffee,40,11200,No,No
2025-05-20,Koramangala,Cheese,250,37500,Yes,No
2025-05-20,Koramangala,Chocolate,167,5010,No,No
2025-05-20,Koramangala,Toothpaste,88,8360,Yes,No
2025-05-20,Koramangala,Milk 1L,180,9900,No,No
2025-05-20,Koramangala,Bread,188,7520,No,No
2025-05-20,Koramangala,Apple,39,5460,No,No
2025-05-20,Koramangala,Butter,146,13870,No,No
2025-05-20,Koramangala,Chips,152,3040,Yes,No
2025-05-20,Koramangala,Detergent,114,23940,No,No
2025-05-20,HSR Layout,Onion,171,5130,No,No
2025-05-20,HSR Layout,Coffee,37,10360,No,No
2025-05-20,HSR Layout,Chicken 1kg,180,46800,No,No
2025-05-20,HSR Layout,Soap,25,1125,No,No
2025-05-20,HSR Layout,Biscuits,138,3450,No,No
2025-05-20,HSR Layout,Milk 1L,84,4620,No,No
2025-05-20,HSR Layout,Face Wash,22,4840,No,No
2025-05-20,HSR Layout,Curd,122,4270,No,No
2025-05-20,HSR Layout,Tea Powder,126,17640,No,No
2025-05-20,HSR Layout,Soft Drink,99,4455,No,No
2025-05-20,HSR Layout,Apple,83,11620,No,No
2025-05-20,HSR Layout,Shampoo,58,15080,No,No
2025-05-20,HSR Layout,Chips,258,5160,Yes,No
2025-05-20,HSR Layout,Eggs Pack,84,7560,Yes,No
2025-05-20,HSR Layout,Rice 5kg,49,17150,No,No
2025-05-20,HSR Layout,Maggi,121,2178,No,No
2025-05-20,HSR Layout,Tomato,188,6580,No,No
2025-05-20,HSR Layout,Toothpaste,143,13585,No,No
2025-05-20,Electronic City,Butter,123,11685,No,No
2025-05-20,Electronic City,Tomato,198,6930,No,No
2025-05-20,Electronic City,Apple,53,7420,Yes,No
2025-05-20,Electronic City,Curd,34,1190,No,No
2025-05-20,Electronic City,Rice 5kg,188,65800,No,No
2025-05-20,Electronic City,Detergent,130,27300,No,No
2025-05-20,Electronic City,Onion,44,1320,No,No
2025-05-20,Electronic City,Milk 1L,52,2860,Yes,No
2025-05-20,Electronic City,Baby Wash,154,27720,No,No
2025-05-20,Electronic City,Juice,29,1740,No,No
2025-05-20,Electronic City,Eggs Pack,117,10530,No,No
2025-05-20,Electronic City,Cheese,167,25050,Yes,No
2025-05-20,Electronic City,Chips,181,3620,No,No
2025-05-20,Electronic City,Shampoo,231,60060,Yes,No
2025-05-20,Electronic City,Face Wash,189,41580,Yes,No
2025-05-20,Indiranagar,Coffee,198,55440,No,No
2025-05-20,Indiranagar,Tomato,60,2100,No,No
2025-05-20,Indiranagar,Juice,162,9720,Yes,No
2025-05-20,Indiranagar,Curd,167,5845,No,No
2025-05-20,Indiranagar,Toothpaste,33,3135,No,No
2025-05-20,Indiranagar,Bread,95,3800,No,No
2025-05-20,Indiranagar,Milk 1L,199,10945,No,No
2025-05-20,Indiranagar,Chocolate,144,4320,No,No
2025-05-20,Indiranagar,Baby Wash,245,44100,Yes,No
2025-05-20,Indiranagar,Rice 5kg,104,36400,No,No
2025-05-20,Indiranagar,Ice Cream,20,2400,No,No
2025-05-20,Indiranagar,Face Wash,95,20900,No,No
2025-05-20,Indiranagar,Shampoo,71,18460,No,No
2025-05-20,Indiranagar,Butter,116,11020,No,No
2025-05-20,Indiranagar,Cheese,83,12450,No,No
2025-05-20,Indiranagar,Banana,150,7500,No,No
2025-05-20,Whitefield,Juice,192,11520,Yes,No
2025-05-20,Whitefield,Potato,156,4368,No,No
2025-05-20,Whitefield,Cooking Oil,148,26640,No,No
2025-05-20,Whitefield,Curd,27,945,No,No
2025-05-20,Whitefield,Onion,45,1350,No,No
2025-05-20,Whitefield,Soap,125,5625,No,No
2025-05-20,Whitefield,Ice Cream,131,15720,Yes,No
2025-05-20,Whitefield,Face Wash,69,15180,No,No
2025-05-20,Whitefield,Eggs Pack,22,1980,No,No
2025-05-20,Whitefield,Apple,67,9380,No,No
2025-05-20,Whitefield,Chips,71,1420,Yes,No
2025-05-20,Whitefield,Shampoo,115,29900,No,No
2025-05-20,Whitefield,Butter,176,16720,No,No
2025-05-20,Whitefield,Toothpaste,105,9975,No,No
2025-05-20,Whitefield,Tea Powder,86,12040,No,No
2025-05-20,Whitefield,Chicken 1kg,57,14820,No,No
2025-05-20,Whitefield,Milk 1L,136,7480,Yes,No
2025-05-20,Whitefield,Soft Drink,147,6615,No,No
2025-05-20,Marathahalli,Apple,144,20160,No,No
2025-05-20,Marathahalli,Tea Powder,161,22540,No,No
2025-05-20,Marathahalli,Soap,200,9000,No,No
2025-05-20,Marathahalli,Soft Drink,159,7155,No,No
2025-05-20,Marathahalli,Shampoo,132,34320,No,No
2025-05-20,Marathahalli,Toothpaste,110,10450,Yes,No
2025-05-20,Marathahalli,Potato,78,2184,No,No
2025-05-20,Marathahalli,Chocolate,124,3720,No,No
2025-05-20,Marathahalli,Rice 5kg,78,27300,No,No
2025-05-20,Marathahalli,Face Wash,27,5940,Yes,No
2025-05-20,Jayanagar,Onion,155,4650,No,No
2025-05-20,Jayanagar,Chips,22,440,No,No
2025-05-20,Jayanagar,Baby Wash,136,24480,No,No
2025-05-20,Jayanagar,Chocolate,55,1650,Yes,No
2025-05-20,Jayanagar,Rice 5kg,87,30450,No,No
2025-05-20,Jayanagar,Toothpaste,128,12160,No,No
2025-05-20,Jayanagar,Soft Drink,39,1755,No,No
2025-05-20,Jayanagar,Bread,126,5040,No,No
2025-05-20,Jayanagar,Biscuits,35,875,No,No
2025-05-20,Jayanagar,Maggi,152,2736,No,No
2025-05-20,Jayanagar,Potato,23,644,No,No
2025-05-20,Jayanagar,Coffee,86,24080,No,No
2025-05-20,Jayanagar,Shampoo,52,13520,No,No
2025-05-20,Jayanagar,Cooking Oil,58,10440,No,No
2025-05-21,BTM-2,Onion,181,5430,No,No
2025-05-21,BTM-2,Coffee,200,56000,No,No
2025-05-21,BTM-2,Juice,137,8220,No,No
2025-05-21,BTM-2,Chips,122,2440,Yes,No
2025-05-21,BTM-2,Detergent,74,15540,No,No
2025-05-21,BTM-2,Biscuits,192,4800,No,No
2025-05-21,BTM-2,Ice Cream,22,2640,No,No
2025-05-21,BTM-2,Shampoo,110,28600,No,No
2025-05-21,BTM-2,Butter,200,19000,No,No
2025-05-21,BTM-2,Tomato,163,5705,Yes,No
2025-05-21,BTM-2,Chicken 1kg,40,10400,No,No
2025-05-21,BTM-2,Paneer,160,17600,No,No
2025-05-21,BTM-2,Banana,155,7750,No,No
2025-05-21,BTM-2,Soap,196,8820,No,No
2025-05-21,BTM-2,Milk 1L,130,7150,No,No
2025-05-21,BTM-2,Soft Drink,167,7515,No,No
2025-05-21,BTM-2,Chocolate,95,2850,No,No
2025-05-21,Koramangala,Cheese,112,16800,No,No
2025-05-21,Koramangala,Potato,25,700,No,No
2025-05-21,Koramangala,Maggi,139,2502,Yes,No
2025-05-21,Koramangala,Eggs Pack,29,2610,Yes,No
2025-05-21,Koramangala,Soap,169,7605,No,No
2025-05-21,Koramangala,Baby Wash,98,17640,Yes,No
2025-05-21,Koramangala,Curd,87,3045,Yes,No
2025-05-21,Koramangala,Juice,138,8280,No,No
2025-05-21,Koramangala,Toothpaste,38,3610,No,No
2025-05-21,Koramangala,Shampoo,169,43940,No,No
2025-05-21,Koramangala,Rice 5kg,109,38150,No,No
2025-05-21,Koramangala,Paneer,83,9130,No,No
2025-05-21,HSR Layout,Soft Drink,219,9855,Yes,No
2025-05-21,HSR Layout,Potato,189,5292,No,No
2025-05-21,HSR Layout,Milk 1L,41,2255,Yes,No
2025-05-21,HSR Layout,Baby Wash,121,21780,No,No
2025-05-21,HSR Layout,Biscuits,45,1125,No,No
2025-05-21,HSR Layout,Soap,45,2025,No,No
2025-05-21,HSR Layout,Ice Cream,73,8760,No,No
2025-05-21,HSR Layout,Cooking Oil,206,37080,Yes,No
2025-05-21,HSR Layout,Tea Powder,248,34720,Yes,No
2025-05-21,HSR Layout,Chocolate,227,6810,Yes,No
2025-05-21,HSR Layout,Face Wash,165,36300,No,No
2025-05-21,HSR Layout,Chicken 1kg,92,23920,Yes,No
2025-05-21,HSR Layout,Cheese,117,17550,No,No
2025-05-21,HSR Layout,Paneer,181,19910,No,No
2025-05-21,HSR Layout,Bread,59,2360,No,No
2025-05-21,HSR Layout,Chips,187,3740,No,No
2025-05-21,Electronic City,Banana,53,2650,No,No
2025-05-21,Electronic City,Potato,34,952,No,No
2025-05-21,Electronic City,Cheese,77,11550,No,No
2025-05-21,Electronic City,Biscuits,160,4000,No,No
2025-05-21,Electronic City,Onion,94,2820,No,No
2025-05-21,Electronic City,Maggi,55,990,No,No
2025-05-21,Electronic City,Chips,182,3640,Yes,No
2025-05-21,Electronic City,Toothpaste,133,12635,No,No
2025-05-21,Electronic City,Chicken 1kg,245,63700,Yes,No
2025-05-21,Electronic City,Juice,22,1320,No,No
2025-05-21,Electronic City,Milk 1L,154,8470,Yes,No
2025-05-21,Electronic City,Soft Drink,59,2655,Yes,No
2025-05-21,Electronic City,Coffee,160,44800,No,No
2025-05-21,Electronic City,Rice 5kg,250,87500,Yes,No
2025-05-21,Electronic City,Eggs Pack,120,10800,No,No
2025-05-21,Electronic City,Ice Cream,200,24000,No,No
2025-05-21,Electronic City,Face Wash,62,13640,Yes,No
2025-05-21,Indiranagar,Juice,44,2640,No,No
2025-05-21,Indiranagar,Rice 5kg,65,22750,No,No
2025-05-21,Indiranagar,Milk 1L,29,1595,No,No
2025-05-21,Indiranagar,Bread,196,7840,No,No
2025-05-21,Indiranagar,Detergent,157,32970,No,No
2025-05-21,Indiranagar,Chicken 1kg,69,17940,No,No
2025-05-21,Indiranagar,Tomato,120,4200,No,No
2025-05-21,Indiranagar,Toothpaste,110,10450,No,No
2025-05-21,Indiranagar,Paneer,93,10230,No,No
2025-05-21,Indiranagar,Cooking Oil,199,35820,No,No
2025-05-21,Indiranagar,Shampoo,42,10920,No,No
2025-05-21,Indiranagar,Ice Cream,49,5880,No,No
2025-05-21,Indiranagar,Curd,147,5145,No,No
2025-05-21,Indiranagar,Chips,69,1380,No,No
2025-05-21,Indiranagar,Maggi,156,2808,No,No
2025-05-21,Indiranagar,Soap,93,4185,No,No
2025-05-21,Whitefield,Chocolate,53,1590,No,No
2025-05-21,Whitefield,Detergent,202,42420,Yes,No
2025-05-21,Whitefield,Soft Drink,173,7785,No,No
2025-05-21,Whitefield,Shampoo,22,5720,No,No
2025-05-21,Whitefield,Butter,150,14250,No,No
2025-05-21,Whitefield,Coffee,123,34440,No,No
2025-05-21,Whitefield,Bread,75,3000,No,No
2025-05-21,Whitefield,Ice Cream,155,18600,No,No
2025-05-21,Whitefield,Paneer,30,3300,No,No
2025-05-21,Whitefield,Chicken 1kg,42,10920,Yes,No
2025-05-21,Whitefield,Face Wash,150,33000,No,No
2025-05-21,Whitefield,Chips,183,3660,No,No
2025-05-21,Whitefield,Baby Wash,26,4680,No,No
2025-05-21,Whitefield,Onion,114,3420,No,No
2025-05-21,Whitefield,Cheese,125,18750,No,No
2025-05-21,Whitefield,Potato,103,2884,No,No
2025-05-21,Marathahalli,Potato,39,1092,Yes,No
2025-05-21,Marathahalli,Chicken 1kg,107,27820,No,No
2025-05-21,Marathahalli,Bread,77,3080,No,No
2025-05-21,Marathahalli,Soft Drink,166,7470,No,No
2025-05-21,Marathahalli,Paneer,80,8800,Yes,No
2025-05-21,Marathahalli,Rice 5kg,129,45150,No,No
2025-05-21,Marathahalli,Onion,166,4980,No,No
2025-05-21,Marathahalli,Cheese,29,4350,No,No
2025-05-21,Marathahalli,Chocolate,153,4590,No,No
2025-05-21,Marathahalli,Butter,34,3230,No,No
2025-05-21,Marathahalli,Chips,61,1220,No,No
2025-05-21,Marathahalli,Detergent,174,36540,Yes,No
2025-05-21,Marathahalli,Baby Wash,226,40680,Yes,No
2025-05-21,Marathahalli,Soap,59,2655,No,No
2025-05-21,Marathahalli,Tea Powder,157,21980,Yes,No
2025-05-21,Marathahalli,Toothpaste,89,8455,No,No
2025-05-21,Marathahalli,Eggs Pack,42,3780,No,No
2025-05-21,Jayanagar,Face Wash,226,49720,Yes,No
2025-05-21,Jayanagar,Cheese,175,26250,Yes,No
2025-05-21,Jayanagar,Potato,147,4116,No,No
2025-05-21,Jayanagar,Bread,170,6800,No,No
2025-05-21,Jayanagar,Ice Cream,190,22800,No,No
2025-05-21,Jayanagar,Cooking Oil,104,18720,No,No
2025-05-21,Jayanagar,Juice,152,9120,Yes,No
2025-05-21,Jayanagar,Toothpaste,184,17480,No,No
2025-05-21,Jayanagar,Chips,85,1700,No,No
2025-05-21,Jayanagar,Butter,105,9975,No,No
2025-05-21,Jayanagar,Maggi,153,2754,No,No
2025-05-21,Jayanagar,Chicken 1kg,84,21840,No,No
2025-05-21,Jayanagar,Shampoo,109,28340,No,No
2025-05-21,Jayanagar,Milk 1L,52,2860,No,No
2025-05-21,Jayanagar,Tea Powder,43,6020,No,No
2025-05-21,Jayanagar,Detergent,120,25200,Yes,No
2025-05-22,BTM-2,Face Wash,133,29260,Yes,No
2025-05-22,BTM-2,Soap,180,8100,Yes,No
2025-05-22,BTM-2,Cooking Oil,30,5400,No,No
2025-05-22,BTM-2,Detergent,163,34230,No,No
2025-05-22,BTM-2,Potato,58,1624,No,No
2025-05-22,BTM-2,Bread,76,3040,No,No
2025-05-22,BTM-2,Maggi,44,792,No,No
2025-05-22,BTM-2,Milk 1L,56,3080,No,No
2025-05-22,BTM-2,Soft Drink,131,5895,No,No
2025-05-22,BTM-2,Banana,64,3200,No,No
2025-05-22,BTM-2,Shampoo,38,9880,No,No
2025-05-22,BTM-2,Chocolate,187,5610,No,No
2025-05-22,BTM-2,Biscuits,34,850,No,No
2025-05-22,Koramangala,Chicken 1kg,128,33280,No,No
2025-05-22,Koramangala,Onion,90,2700,No,No
2025-05-22,Koramangala,Tomato,75,2625,No,No
2025-05-22,Koramangala,Cooking Oil,132,23760,No,No
2025-05-22,Koramangala,Chocolate,63,1890,No,No
2025-05-22,Koramangala,Apple,152,21280,No,No
2025-05-22,Koramangala,Soap,28,1260,No,No
2025-05-22,Koramangala,Potato,103,2884,No,No
2025-05-22,Koramangala,Ice Cream,130,15600,No,No
2025-05-22,Koramangala,Paneer,102,11220,No,No
2025-05-22,Koramangala,Bread,125,5000,No,No
2025-05-22,Koramangala,Tea Powder,66,9240,No,No
2025-05-22,Koramangala,Face Wash,169,37180,No,No
2025-05-22,Koramangala,Curd,103,3605,No,No
2025-05-22,Koramangala,Eggs Pack,98,8820,No,No
2025-05-22,Koramangala,Chips,104,2080,No,No
2025-05-22,HSR Layout,Juice,139,8340,No,No
2025-05-22,HSR Layout,Tomato,139,4865,Yes,No
2025-05-22,HSR Layout,Onion,55,1650,No,No
2025-05-22,HSR Layout,Banana,188,9400,No,No
2025-05-22,HSR Layout,Ice Cream,183,21960,No,No
2025-05-22,HSR Layout,Potato,138,3864,No,No
2025-05-22,HSR Layout,Bread,24,960,No,No
2025-05-22,HSR Layout,Butter,40,3800,No,No
2025-05-22,HSR Layout,Curd,20,700,No,No
2025-05-22,HSR Layout,Cheese,88,13200,No,No
2025-05-22,HSR Layout,Chocolate,114,3420,No,No
2025-05-22,HSR Layout,Rice 5kg,67,23450,No,No
2025-05-22,HSR Layout,Baby Wash,136,24480,No,No
2025-05-22,HSR Layout,Chicken 1kg,83,21580,Yes,No
2025-05-22,HSR Layout,Soft Drink,159,7155,Yes,No
2025-05-22,HSR Layout,Soap,143,6435,Yes,No
2025-05-22,HSR Layout,Biscuits,23,575,No,No
2025-05-22,HSR Layout,Toothpaste,137,13015,Yes,No
2025-05-22,Electronic City,Apple,21,2940,No,No
2025-05-22,Electronic City,Chocolate,107,3210,Yes,No
2025-05-22,Electronic City,Chips,169,3380,No,No
2025-05-22,Electronic City,Curd,97,3395,No,No
2025-05-22,Electronic City,Ice Cream,169,20280,No,No
2025-05-22,Electronic City,Eggs Pack,143,12870,No,No
2025-05-22,Electronic City,Detergent,104,21840,Yes,No
2025-05-22,Electronic City,Cheese,175,26250,Yes,No
2025-05-22,Electronic City,Maggi,60,1080,No,No
2025-05-22,Electronic City,Butter,38,3610,No,No
2025-05-22,Electronic City,Coffee,110,30800,No,No
2025-05-22,Electronic City,Tomato,73,2555,No,No
2025-05-22,Electronic City,Face Wash,39,8580,Yes,No
2025-05-22,Electronic City,Baby Wash,73,13140,No,No
2025-05-22,Electronic City,Soft Drink,138,6210,No,No
